company_id,company_name,company_name_aliases,parent_company_id,company_description,company_website_url,company_founded_date,company_founded_date_precision,headquarters_country_code,headquarters_subdivision_code,company_status,company_status_date_assessed,company_source_url,company_source_access_date,catalog_status,catalog_source_count,catalog_source_files
xamirhamza77,xAmirHamza77,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/xAmirHamza77/OmniCode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
xbosoft,XBOSoft,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.atlassian.com/,,unknown,,,active,2026-08-20,https://marketplace.atlassian.com/apps/1234875/testvia-test-management-for-jira?tab=overview,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
xcodinglab,XCodingLab,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/XCodingLab/XCoding,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
xdevpod,XDevPod,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.atlassian.com/,,unknown,,,active,2026-08-20,https://marketplace.atlassian.com/apps/1234138/ai-for-jira?tab=overview,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
xdgetech,xdgetech,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/shiplogs,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
xeldaralz,XeldarAlz,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/XeldarAlz/helm,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
xrip,xrip,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/xrip/tinycode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
xuanmiss,xuanmiss,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=xuanmiss.dolphin-coder,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
xzawed,xzawed,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/xzawed/SCAManager,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
yangyang_research,YangYang-Research,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/YangYang-Research/yang-code-review,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
yaniv2809,Yaniv2809,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/Yaniv2809/ai-test-generator,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
yash_koladiya,Yash Koladiya,YashKoladiya30,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=YashKoladiya30.fixfleet,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
yasserrmd,YASSERRMD,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/YASSERRMD/schema-forge,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
yksanjo,yksanjo,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/yksanjo/deepseek-code,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
yoav_lax,Yoav Lax,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=YoavLax.semantica,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
yonasvalentin,YonasValentin,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/YonasValentin/claude-kimi-relay,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
yottadynamics,yottadynamics,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/yottadynamics/yottacode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
youzan,youzan,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=youzan.zode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
yungookim,yungookim,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/yungookim/n.codes,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
yuralitvinov,YuraLitvinov,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/patchdog,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
yuri_val,yuri-val,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/auto-pr-dev-to-main-master,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
yusofansari,yusofansari,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/yusofansari/ai-qa-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zaizai,zaizai,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=zaizai.jarviscode-zaizai,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zayan975,zayan975,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/zayan975/DoctorCode.Ai,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zcj220,zcj220,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/zcj220/TestPilotAI,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zebbern,zebbern,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/zebbern/Devonz,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zenuxs,Zenuxs,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=Zenuxs.zenuxs-code,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zephania_reuben,Zephania Reuben,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=nsomazr.spiresflow,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zhangyanhui,zhangyanhui,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://plugins.jetbrains.com/,,unknown,,,active,2026-08-20,https://plugins.jetbrains.com/plugin/27428-ai-code-master,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zhenghuanhan,zhenghuanhan,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=zhenghuanhan.vscode-open-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zhikunqingtao,zhikunqingtao,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/zhikunqingtao/zhikuncode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zhou_yu,zhou yu,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://plugins.jetbrains.com/,,unknown,,,active,2026-08-20,https://plugins.jetbrains.com/plugin/27396-aigenerateflow,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zhouchaunge,ZhouChaunge,deep-copilot,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=ZhouChaunge.deep-copilot,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zhulinsen,ZhuLinsen,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/ZhuLinsen/patchloop,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
zhuobichen,zhuobichen,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/zhuobichen/dsh-term,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
